sample,time(ns)
0,21053321
1,20149720
2,21957274
3,20465694
4,20508675
5,20392384
6,20893599
7,88408439
8,20201250
9,20860928
10,20952701
11,18652132
12,21367997
13,21658099
14,19244359
15,22346057
16,22604101
17,22749863
18,23241869
19,21634149
20,21401847
21,21892703
22,21662930
23,21385787
24,21619030
25,21393497
26,20828789
27,22895955
28,22398079
29,21559738
