sample,time(ns)
0,6870
1,8251
2,4870
3,5020
4,5970
5,5590
6,15730
7,8800
8,7470
9,7370
10,5570
11,5800
12,5930
13,5321
14,5450
15,5460
16,5400
17,5080
18,4810
19,4850
20,5650
21,5100
22,5270
23,5320
24,5270
25,4360
26,5000
27,5130
28,5140
29,4480
