sample,time(ns)
0,767051
1,325675
2,326925
3,323125
4,322115
5,317674
6,321105
7,320815
8,320724
9,317574
10,319284
11,318314
12,320334
13,320334
14,317684
15,318214
16,321284
17,320904
18,323214
19,317885
20,318245
21,322195
22,323624
23,323814
24,318484
25,316694
26,320185
27,317754
28,320804
29,317924
