sample,time(ns)
0,7091
1,6881
2,12120
3,8700
4,6900
5,6220
6,4990
7,4640
8,14530
9,9170
10,6840
11,5490
12,15860
13,7520
14,6721
15,5800
16,12860
17,9490
18,5661
19,12390
20,6980
21,5390
22,4440
23,8980
24,5720
25,11800
26,6810
27,13311
28,13340
29,11700
