sample,time(ns)
0,29540
1,29621
2,27580
3,38270
4,38620
5,25811
6,30371
7,43560
8,26290
9,28791
10,26530
11,34460
12,29200
13,26751
14,38540
15,25840
16,36141
17,41091
18,37420
19,36000
20,44671
21,36221
22,34200
23,35000
24,36610
25,34491
26,35721
27,38721
28,36670
29,34470
