sample,time(ns)
0,154461081
1,153823901
2,153656539
3,153540528
4,154736354
5,153285514
6,153675410
7,153681620
8,153451277
9,153952354
10,153604699
11,153658359
12,153514686
13,153339335
14,153720070
15,153147572
16,153453866
17,153629169
18,153575398
19,153398955
20,153495637
21,153504218
22,153206163
23,153557527
24,153535008
25,154000094
26,153853092
27,153690350
28,153381695
29,153956974
