sample,time(ns)
0,342421703
1,337633492
2,333422102
3,350538571
4,342423552
5,340645187
6,342433802
7,344626064
8,340842459
9,340977171
10,341394066
11,341368928
12,347769250
13,343723142
14,343576799
15,340101038
16,343227043
17,339622161
18,343268563
19,343286525
20,341772262
21,343447655
22,299886439
23,334406884
24,338689317
25,344978178
26,341166263
27,337896064
28,336237880
29,334278631
