sample,time(ns)
0,604798
1,619838
2,620978
3,720509
4,677009
5,742219
6,596028
7,621138
8,615977
9,617617
10,625327
11,646448
12,633318
13,576197
14,565257
15,623318
16,556117
17,599137
18,611677
19,621867
20,633498
21,771490
22,606167
23,621618
24,622018
25,618658
26,611758
27,1124634
28,823381
29,783530
