sample,time(ns)
0,1201217
1,1208278
2,1227749
3,1229139
4,1207508
5,1209358
6,1224248
7,1209558
8,1197748
9,1203588
10,1208808
11,1211048
12,1204978
13,1212478
14,1215018
15,1224039
16,1209378
17,1223579
18,1333330
19,1214308
20,1216988
21,1202077
22,1204818
23,1218808
24,1204708
25,1197278
26,1213978
27,1203988
28,1205148
29,1212658
