sample,time(ns)
0,580668
1,2222171
2,206613
3,63391
4,89481
5,81401
6,70292
7,69241
8,73131
9,12550
10,32220
11,16650
12,50640
13,39441
14,20600
15,24350
16,19340
17,27680
18,49411
19,47680
20,58221
21,13670
22,11170
23,30470
24,47201
25,40051
26,36730
27,65051
28,6100
29,3640
