sample,time(ns)
0,1649034
1,1646044
2,1639285
3,1644844
4,1643765
5,1635134
6,1644045
7,1642534
8,1639525
9,1641454
10,1667325
11,1644435
12,1643375
13,1645815
14,1641165
15,1646724
16,1637955
17,1659684
18,1646904
19,1640244
20,1649525
21,1643874
22,1644764
23,1638435
24,1663214
25,1648005
26,1640174
27,1651755
28,1643174
29,1647005
