sample,time(ns)
0,610
1,220
2,220
3,240
4,240
5,220
6,210
7,350
8,200
9,210
10,220
11,240
12,210
13,220
14,370
15,230
16,200
17,340
18,210
19,220
20,210
21,340
22,350
23,230
24,230
25,260
26,230
27,230
28,240
29,580
