sample,time(ns)
0,348605
1,349385
2,347394
3,346205
4,348885
5,349484
6,346794
7,350275
8,210223
9,208053
10,206163
11,207742
12,206583
13,204223
14,210962
15,206163
16,203723
17,205642
18,207123
19,205063
20,206723
21,213583
22,206942
23,205573
24,207703
25,208472
26,203653
27,202423
28,212522
29,205653
