sample,time(ns)
0,1580
1,950
2,780
3,2950
4,771
5,1220
6,1100
7,840
8,810
9,940
10,1130
11,950
12,980
13,730
14,1280
15,740
16,820
17,1050
18,1520
19,930
20,780
21,1150
22,760
23,850
24,1050
25,890
26,900
27,880
28,800
29,2240
