sample,time(ns)
0,718131
1,739141
2,718351
3,714481
4,716341
5,719161
6,716971
7,715150
8,717990
9,715720
10,716221
11,714621
12,716071
13,714170
14,714310
15,716301
16,714411
17,728011
18,713951
19,716611
20,714591
21,714021
22,714371
23,714180
24,714320
25,714400
26,714001
27,714020
28,714931
29,716071
