sample,time(ns)
0,268643
1,269244
2,271434
3,266933
4,267563
5,274094
6,266824
7,267553
8,268983
9,272464
10,264594
11,268583
12,265503
13,264274
14,272724
15,269294
16,267113
17,266234
18,269794
19,266664
20,266853
21,267884
22,274164
23,266814
24,267814
25,270914
26,265913
27,266303
28,266234
29,264934
