sample,time(ns)
0,5080
1,3770
2,4571
3,4500
4,3530
5,3420
6,8010
7,7090
8,3550
9,3710
10,3990
11,3700
12,4280
13,3740
14,4170
15,3350
16,3140
17,3900
18,2961
19,2790
20,2890
21,2670
22,2820
23,2930
24,2670
25,2770
26,2790
27,2840
28,2820
29,2800
