sample,time(ns)
0,13470
1,980
2,810
3,590
4,600
5,540
6,860
7,820
8,840
9,630
10,610
11,670
12,730
13,720
14,590
15,600
16,620
17,580
18,600
19,590
20,530
21,610
22,610
23,620
24,590
25,580
26,3330
27,650
28,520
29,520
