sample,time(ns)
0,890
1,820
2,680
3,930
4,710
5,830
6,840
7,1880
8,910
9,800
10,780
11,1820
12,721
13,760
14,780
15,740
16,910
17,750
18,690
19,730
20,790
21,650
22,840
23,860
24,810
25,880
26,750
27,650
28,920
29,700
