sample,time(ns)
0,680
1,300
2,350
3,350
4,290
5,320
6,310
7,950
8,350
9,280
10,310
11,290
12,330
13,360
14,320
15,340
16,290
17,310
18,330
19,320
20,360
21,330
22,310
23,340
24,310
25,300
26,290
27,320
28,320
29,330
