sample,time(ns)
0,372506
1,349255
2,348785
3,349115
4,348945
5,349415
6,348945
7,349396
8,350625
9,349535
10,349695
11,349055
12,349205
13,349666
14,756291
15,348845
16,349615
17,349145
18,348725
19,349115
20,348755
21,350026
22,355925
23,333815
24,337925
25,333585
26,333544
27,333855
28,333605
29,333655
