sample,time(ns)
0,615169
1,606969
2,611059
3,611859
4,615509
5,609579
6,603949
7,619039
8,605599
9,613669
10,606549
11,616929
12,624409
13,615489
14,606129
15,610429
16,606379
17,613509
18,606698
19,613239
20,599579
21,604729
22,606618
23,608428
24,604389
25,610299
26,605239
27,610479
28,604478
29,609829
