sample,time(ns)
0,241053
1,241623
2,240993
3,242083
4,242914
5,241443
6,242544
7,242394
8,241983
9,262344
10,242153
11,244413
12,240763
13,239794
14,241213
15,249433
16,243163
17,242143
18,239363
19,240533
20,239543
21,240684
22,241423
23,241084
24,244714
25,240714
26,249524
27,244313
28,245743
29,251753
