sample,time(ns)
0,1871497
1,1540442
2,1968349
3,2305263
4,2058300
5,1652704
6,1301359
7,1494412
8,1061686
9,1427941
10,1163107
11,2203092
12,2307503
13,1218338
14,1683114
15,1484202
16,1937638
17,2269912
18,1399080
19,1166607
20,1399490
21,1277348
22,1923028
23,1694715
24,2188992
25,1522892
26,1361970
27,2293433
28,2611838
29,1514562
