sample,time(ns)
0,126511312
1,125821732
2,126198398
3,125707820
4,125696930
5,125897453
6,125587668
7,125853252
8,125616689
9,125902652
10,125798541
11,129969043
12,126088336
13,125509677
14,125818732
15,125801542
16,125513866
17,125925124
18,125824772
19,125628419
20,126105426
21,125817970
22,125968924
23,129804371
24,125709570
25,126439720
26,126395790
27,125716621
28,125563426
29,125757341
