sample,time(ns)
0,54601
1,971
2,14950
3,810
4,1010
5,1120
6,840
7,23351
8,28030
9,15130
10,720
11,42071
12,870
13,670
14,18480
15,15240
16,23191
17,590
18,640
19,810
20,570
21,490
22,38191
23,13041
24,11690
25,11360
26,35170
27,11720
28,610
29,14070
