sample,time(ns)
0,7762113445
1,8599256621
2,5433436404
3,10416674674
4,6900269963
5,284002468
6,3290737138
7,6772398033
8,3450562166
9,10588151925
10,7592208055
11,10762382914
12,1989975535
13,7301583744
14,6502935297
15,9377221467
16,5849838514
17,7457111049
18,10356764711
19,8452570680
20,8320949040
21,3296732286
22,5197654372
23,5339871328
24,10961236249
25,246644910
26,7009490275
27,3673932400
28,4359258616
29,5437979596
