sample,time(ns)
0,950503
1,954863
2,951123
3,951063
4,955602
5,954843
6,946372
7,955972
8,946903
9,950003
10,952363
11,960753
12,948164
13,950083
14,954353
15,956963
16,953153
17,951183
18,955953
19,951373
20,947943
21,959233
22,951483
23,951443
24,945233
25,955533
26,958853
27,953263
28,952123
29,951043
