sample,time(ns)
0,610
1,260
2,210
3,230
4,370
5,190
6,210
7,200
8,200
9,190
10,290
11,250
12,210
13,330
14,190
15,300
16,210
17,190
18,220
19,200
20,320
21,280
22,260
23,440
24,240
25,200
26,240
27,230
28,200
29,790
