sample,time(ns)
0,816571
1,810391
2,801202
3,835442
4,807491
5,810221
6,805612
7,808201
8,818392
9,803512
10,890583
11,805582
12,821162
13,813201
14,827602
15,825751
16,821551
17,837742
18,812442
19,815362
20,813251
21,816782
22,819382
23,805432
24,809671
25,808262
26,808671
27,810522
28,812992
29,813081
