sample,time(ns)
0,229804
1,199683
2,200833
3,200593
4,200203
5,199843
6,199883
7,199983
8,200363
9,200083
10,215893
11,200003
12,199903
13,199823
14,200633
15,200823
16,203543
17,200203
18,200633
19,201983
20,199733
21,200323
22,200193
23,200293
24,200173
25,199983
26,201703
27,199653
28,200523
29,200083
