sample,time(ns)
0,14080
1,11890
2,11700
3,11511
4,12050
5,12000
6,17571
7,12910
8,11420
9,11130
10,11630
11,11540
12,11490
13,10960
14,11240
15,13090
16,11230
17,11450
18,11970
19,11610
20,10290
21,12630
22,25090
23,19050
24,15250
25,12010
26,13611
27,11510
28,11660
29,11230
