sample,time(ns)
0,408006
1,3700
2,600
3,560
4,430
5,520
6,440
7,500
8,461
9,400
10,380
11,430
12,521
13,440
14,400
15,390
16,700
17,440
18,420
19,400
20,400
21,480
22,400
23,400
24,450
25,420
26,450
27,520
28,360
29,430
