sample,time(ns)
0,10005215
1,8176689
2,7260886
3,9575500
4,8751118
5,7780044
6,9379897
7,8401732
8,6571475
9,6991742
10,9586870
11,6990601
12,7434308
13,6376423
14,7639321
15,7868894
16,8675246
17,7763864
18,9248324
19,6202691
20,5962197
21,5461020
22,7040363
23,7516910
24,8436133
25,5977057
26,6818680
27,7411369
28,10271190
29,6754549
