sample,time(ns)
0,604061151
1,4620384636
2,4867392107
3,6736509623
4,3161417363
5,218697606
6,5641556279
7,1468440951
8,873664142
9,8084312960
10,2492297117
11,167466577
12,1241721384
13,1580052066
14,2054188128
15,3274609297
16,4318200228
17,7637247316
18,2661484668
19,887426514
20,2605413080
21,1922943051
22,1703307871
23,1851992278
24,2429904374
25,4224739527
26,2192527815
27,3490186903
28,5000324408
29,67571483
