sample,time(ns)
0,954285
1,945514
2,892773
3,976444
4,975504
5,888243
6,922863
7,565258
8,940743
9,934443
10,868173
11,947294
12,871192
13,867512
14,935744
15,934613
16,766111
17,993154
18,986564
19,828932
20,944673
21,832272
22,961854
23,939614
24,958384
25,963564
26,1042805
27,1009524
28,1027875
29,956353
