sample,time(ns)
0,157303
1,156572
2,156752
3,156643
4,156703
5,156703
6,157382
7,158362
8,157413
9,156673
10,156422
11,156772
12,156822
13,156613
14,156623
15,175872
16,157353
17,157423
18,157452
19,157422
20,157653
21,157613
22,157342
23,157782
24,157822
25,156813
26,157232
27,157712
28,157733
29,157703
