sample,time(ns)
0,1708821
1,1487729
2,1484878
3,1497728
4,1480319
5,1483928
6,1483758
7,1482028
8,1483308
9,1481749
10,1711361
11,1547629
12,1481528
13,1490248
14,1500409
15,1678421
16,1487479
17,1478588
18,1490028
19,1697071
20,1488228
21,1483169
22,1478358
23,1480198
24,1481068
25,1485178
26,1482119
27,1477379
28,1476248
29,1480029
