sample,time(ns)
0,750
1,240
2,230
3,220
4,220
5,300
6,230
7,220
8,380
9,250
10,250
11,240
12,290
13,220
14,270
15,490
16,250
17,260
18,240
19,220
20,320
21,210
22,350
23,16440
24,3040
25,370
26,210
27,150
28,160
29,180
