sample,time(ns)
0,432327
1,429916
2,429896
3,430026
4,429997
5,436156
6,433866
7,430017
8,430066
9,429937
10,430517
11,430206
12,436027
13,430206
14,429746
15,438616
16,521458
17,429857
18,430287
19,429966
20,429917
21,430027
22,432006
23,430887
24,430426
25,430037
26,430527
27,429586
28,429716
29,431797
