sample,time(ns)
0,1590
1,750
2,440
3,520
4,460
5,540
6,550
7,460
8,510
9,400
10,420
11,390
12,360
13,360
14,350
15,430
16,460
17,400
18,420
19,370
20,430
21,400
22,420
23,360
24,410
25,370
26,370
27,370
28,440
29,380
