sample,time(ns)
0,179883
1,188013
2,148763
3,188043
4,154192
5,190062
6,206833
7,177823
8,190303
9,186852
10,216923
11,190783
12,188942
13,191893
14,179432
15,202433
16,176822
17,187402
18,184593
19,147252
20,186513
21,184463
22,175782
23,174923
24,185522
25,195223
26,179903
27,181763
28,191843
29,181923
