sample,time(ns)
0,770
1,320
2,450
3,260
4,310
5,360
6,310
7,470
8,300
9,260
10,330
11,350
12,340
13,290
14,320
15,250
16,250
17,300
18,340
19,340
20,320
21,260
22,380
23,330
24,260
25,360
26,310
27,260
28,250
29,320
