sample,time(ns)
0,11600
1,6670
2,8050
3,7340
4,770
5,550
6,400
7,480
8,410
9,520
10,980
11,550
12,560
13,990
14,560
15,410
16,430
17,410
18,400
19,440
20,420
21,410
22,470
23,680
24,940
25,390
26,550
27,550
28,420
29,550
