sample,time(ns)
0,5880
1,4790
2,3790
3,3910
4,3610
5,3551
6,3470
7,3150
8,3190
9,3320
10,3410
11,3200
12,3160
13,3340
14,3480
15,4390
16,4230
17,3380
18,3370
19,4020
20,3300
21,3760
22,4460
23,3590
24,3700
25,3601
26,3440
27,4341
28,3500
29,3730
