sample,time(ns)
0,75511
1,60711
2,59381
3,59501
4,59241
5,58551
6,58831
7,58531
8,60100
9,58011
10,61111
11,58051
12,61091
13,58880
14,63381
15,58951
16,61831
17,58621
18,58911
19,62641
20,60041
21,58470
22,58251
23,58131
24,59961
25,59331
26,58461
27,58440
28,58671
29,58701
