sample,time(ns)
0,266504
1,264444
2,164212
3,174803
4,169602
5,162592
6,164242
7,146142
8,149902
9,252394
10,160742
11,263214
12,159462
13,261954
14,645999
15,177372
16,261474
17,256154
18,177692
19,294624
20,661570
21,277904
22,514387
23,531588
24,444936
25,545598
26,441236
27,534788
28,557948
29,552408
