sample,time(ns)
0,486587
1,480657
2,483217
3,490928
4,491968
5,489577
6,488627
7,489728
8,487118
9,486928
10,486717
11,488777
12,485658
13,486097
14,496417
15,483497
16,484357
17,485088
18,484488
19,481617
20,482017
21,482077
22,486208
23,490168
24,490587
25,492297
26,502927
27,485297
28,480237
29,479867
