sample,time(ns)
0,443766
1,441826
2,446656
3,441025
4,443016
5,471876
6,442836
7,452196
8,440556
9,442716
10,444396
11,441496
12,445786
13,441246
14,445996
15,440966
16,439796
17,443876
18,448597
19,447417
20,317125
21,332114
22,332924
23,329524
24,332215
25,330225
26,336655
27,337404
28,332295
29,338854
