sample,time(ns)
0,62061
1,40661
2,5000
3,31801
4,10710
5,84301
6,132632
7,55761
8,46051
9,15340
10,42741
11,97452
12,97101
13,7531
14,8080
15,43201
16,68441
17,37051
18,9890
19,87942
20,27490
21,42880
22,66921
23,90891
24,79111
25,88821
26,117362
27,24370
28,92481
29,41521
