sample,time(ns)
0,767441
1,892983
2,872433
3,823092
4,876623
5,901163
6,820412
7,837022
8,763271
9,774441
10,830532
11,855893
12,814912
13,803902
14,757171
15,857233
16,851702
17,817531
18,834792
19,769691
20,893603
21,821542
22,835872
23,848602
24,810791
25,782641
26,901583
27,882592
28,861972
29,795752
