sample,time(ns)
0,1460
1,1080
2,1020
3,1040
4,970
5,790
6,820
7,1080
8,840
9,910
10,700
11,610
12,890
13,750
14,880
15,830
16,810
17,860
18,910
19,900
20,750
21,690
22,790
23,820
24,780
25,810
26,730
27,800
28,720
29,780
