sample,time(ns)
0,220323
1,137142
2,210373
3,216123
4,213553
5,215273
6,211604
7,135332
8,215413
9,133062
10,207593
11,212423
12,208603
13,132602
14,209013
15,207073
16,209293
17,207333
18,208313
19,210894
20,141122
21,132212
22,210483
23,211453
24,207753
25,206173
26,133022
27,212923
28,217463
29,209783
