sample,time(ns)
0,45641
1,48961
2,74961
3,47231
4,47021
5,47441
6,74501
7,45761
8,45161
9,74741
10,75301
11,84411
12,75031
13,46491
14,73331
15,79441
16,47291
17,47501
18,76531
19,75041
20,75471
21,76261
22,44851
23,47811
24,46921
25,76121
26,73851
27,74181
28,75061
29,47871
