sample,time(ns)
0,1297694247
1,1331746347
2,1289990182
3,1327475143
4,1323889202
5,1323799769
6,1293159455
7,1305277010
8,1316943148
9,1306231732
10,1292960169
11,1275524107
12,1323949465
13,1319655302
14,1322234169
15,1308814005
16,1291399021
17,1312586517
18,1332481244
19,1327704804
20,1290804500
21,1322982004
22,1325898555
23,1315554004
24,1324842548
25,1303391438
26,1318896691
27,1302759867
28,1329508743
29,1280908690
