sample,time(ns)
0,800
1,380
2,570
3,420
4,400
5,420
6,400
7,450
8,430
9,400
10,410
11,420
12,360
13,400
14,420
15,440
16,350
17,370
18,370
19,400
20,430
21,380
22,360
23,341
24,400
25,360
26,400
27,360
28,460
29,460
