sample,time(ns)
0,111391
1,91221
2,96932
3,92042
4,91262
5,89432
6,90432
7,89571
8,93821
9,94341
10,89381
11,89351
12,89101
13,122632
14,105902
15,99471
16,89681
17,90061
18,90332
19,90722
20,91291
21,92131
22,90211
23,97021
24,91781
25,89571
26,88701
27,89291
28,99312
29,89582
