sample,time(ns)
0,185013
1,185433
2,181433
3,181993
4,182763
5,187613
6,186543
7,185382
8,197682
9,181373
10,181332
11,182082
12,180132
13,184912
14,184602
15,183812
16,182622
17,181683
18,182893
19,180333
20,183653
21,185213
22,181373
23,184753
24,181773
25,180413
26,179232
27,182542
28,184683
29,181853
