sample,time(ns)
0,34434267
1,33588447
2,32257351
3,33099091
4,32860928
5,33268903
6,31397669
7,171705520
8,29021759
9,29538796
10,28300701
11,29830051
12,29168352
13,29916421
14,139203187
15,26536749
16,26932284
17,28952930
18,27572132
19,116243712
20,27051466
21,28240960
22,28056129
23,31050044
24,28642185
25,31987888
26,29799120
27,28460873
28,28437423
29,28649786
