sample,time(ns)
0,196193
1,179793
2,176753
3,177442
4,177823
5,177692
6,177643
7,179892
8,176983
9,177322
10,177063
11,177552
12,182503
13,178172
14,178053
15,177342
16,176803
17,177272
18,179113
19,181233
20,181122
21,180713
22,180783
23,181183
24,180952
25,181103
26,183783
27,180082
28,179673
29,180132
