sample,time(ns)
0,850
1,280
2,250
3,290
4,180
5,260
6,490
7,240
8,410
9,300
10,540
11,340
12,230
13,450
14,190
15,250
16,250
17,300
18,360
19,670
20,420
21,240
22,320
23,180
24,320
25,440
26,320
27,230
28,350
29,390
