sample,time(ns)
0,799991
1,854993
2,809682
3,851432
4,796432
5,861752
6,832752
7,975194
8,956724
9,1083616
10,905793
11,895243
12,968255
13,809002
14,947774
15,973934
16,956424
17,958574
18,931573
19,874323
20,951124
21,873713
22,823822
23,892682
24,823812
25,962844
26,950843
27,910663
28,901813
29,914943
