sample,time(ns)
0,4581
1,3400
2,2790
3,2850
4,3000
5,2740
6,2900
7,2980
8,3000
9,2880
10,2970
11,2910
12,3780
13,4000
14,3390
15,3520
16,3960
17,3611
18,4100
19,4110
20,3820
21,2950
22,2760
23,2970
24,2870
25,2790
26,2710
27,2760
28,2720
29,2790
