sample,time(ns)
0,197844025
1,175206883
2,173559599
3,84270609
4,108196613
5,40822186
6,14550423
7,204187444
8,10096789
9,198557797
10,106092003
11,61548405
12,22537503
13,44164003
14,79403853
15,173356486
16,36654410
17,176014673
18,33947592
19,114634301
20,16379537
21,25468533
22,191395577
23,146404893
24,94589803
25,18135931
26,112299369
27,125876758
28,90782750
29,9034055
